SelectionOrderAtt	ImId	correctVariant(s)	Slide_Num	Subject	FixationFrequencyPerChoiceInterval	FixationStart	TimeToFirstSelectionAtt
0	2	incorrect	18	1003-2 CTE FU	"3,-1,"	"1329.33,1329.5,1331.1,"	-1
0	3	incorrect	18	1003-2 CTE FU	"4,-1,"	"1322.77,1325.37,1328.63,1328.87,"	-1
0	4	incorrect	18	1003-2 CTE FU	"8,-1,"	"1324.7,1325,1326.7,1332.13,1333.07,1334.97,1336.27,1337.7,"	-1
0	5	incorrect	18	1003-2 CTE FU	"-1,-1,"	-1	-1
0	6	incorrect	18	1003-2 CTE FU	"5,-1,"	"1339.33,1339.5,1339.97,1340.5,1341.87,"	-1
1	7	correct	18	1003-2 CTE FU	"8,-1,"	"1322.13,1332.9,1335.53,1336.53,1338.6,1342.37,1343.13,1343.53,"	22.8667
0	1	MasterImage	19	1003-2 CTE FU	"20,-1,"	"1346.53,1349.6,1350.77,1352.57,1353.97,1356.1,1358.33,1362.53,1364.17,1365.17,1366.87,1369.5,1372.67,1372.87,1379.6,1383.33,1383.53,1389.63,1398.9,1400.57,"	-1
0	2	incorrect	19	1003-2 CTE FU	"13,-1,"	"1348.87,1350.23,1351.53,1353.37,1354.77,1366.53,1367.9,1368.17,1370,1370.4,1371.7,1373.9,1375.17,"	-1
0	3	incorrect	19	1003-2 CTE FU	"3,-1,"	"1347.43,1348.47,1384.1,"	-1
1	4	correct	19	1003-2 CTE FU	"28,-1,"	"1358.97,1361.47,1363.47,1364.77,1365.77,1366.17,1367.27,1367.53,1373.17,1374.63,1375.9,1377.2,1379.13,1386.6,1388.47,1390.43,1390.63,1391.53,1392.03,1392.23,1394.07,1395.9,1396.37,1397.47,1398.5,1399.97,1401.1,1401.3,"	57.7333
0	5	incorrect	19	1003-2 CTE FU	"2,-1,"	"1355.47,1356.63,"	-1
0	6	incorrect	19	1003-2 CTE FU	"2,-1,"	"1381.77,1401.87,"	-1
0	7	incorrect	19	1003-2 CTE FU	"12,-1,"	"1346,1377.83,1379.93,1385.8,1387.47,1389.2,1392.87,1394.9,1396.9,1398,1399.57,1401.53,"	-1
0	1	MasterImage	20	1003-2 CTE FU	"5,-1,"	"1405.47,1406.57,1410.27,1411.5,1413.5,"	-1
1	2	correct	20	1003-2 CTE FU	"7,-1,"	"1409.43,1410.73,1410.93,1412.17,1412.93,1414.97,1415.7,"	13.3334
0	3	incorrect	20	1003-2 CTE FU	"1,-1,"	"1407.37,"	-1
0	4	incorrect	20	1003-2 CTE FU	"-1,-1,"	-1	-1
0	5	incorrect	20	1003-2 CTE FU	"1,-1,"	"1416.07,"	-1
0	6	incorrect	20	1003-2 CTE FU	"2,-1,"	"1404.73,1405.17,"	-1
0	7	incorrect	20	1003-2 CTE FU	"-1,-1,"	-1	-1
0	1	MasterImage	21	1003-2 CTE FU	"21,-1,"	"1419.67,1421.57,1423.37,1424.43,1425.47,1427.2,1429.23,1429.67,1431.2,1432.13,1432.37,1433.87,1434.9,1437.17,1438.23,1441.07,1441.27,1442.67,1442.87,1444.37,1446.17,"	-1
0	2	incorrect	21	1003-2 CTE FU	"1,-1,"	"1433.33,"	-1
0	3	incorrect	21	1003-2 CTE FU	"13,-1,"	"1421.07,1422.37,1424.8,1426.17,1426.43,1428.17,1431.8,1432.8,1434.37,1436.53,1437.67,1437.87,1441.8,"	-1
0	4	incorrect	21	1003-2 CTE FU	"2,-1,"	"1429.9,1430.77,"	-1
0	5	incorrect	21	1003-2 CTE FU	"1,-1,"	"1419.07,"	-1
1	6	correct	21	1003-2 CTE FU	"8,-1,"	"1438.87,1439.27,1440.03,1443.37,1445.13,1445.6,1446.67,1447.13,"	30.2666
0	7	incorrect	21	1003-2 CTE FU	"1,-1,"	"1447.33,"	-1
0	1	MasterImage	1	1003-3 CTE	"1,-1,"	"1193.1,"	-1
0	2	incorrect	1	1003-3 CTE	"1,-1,"	"1191.43,"	-1
0	3	incorrect	1	1003-3 CTE	"3,-1,"	"1188.83,1189.5,1191.07,"	-1
0	4	incorrect	1	1003-3 CTE	"1,-1,"	"1192.87,"	-1
0	5	incorrect	1	1003-3 CTE	"1,-1,"	"1191.67,"	-1
0	6	incorrect	1	1003-3 CTE	"1,-1,"	"1191.9,"	-1
1	7	correct	1	1003-3 CTE	"2,-1,"	"1192.13,1193.6,"	6.7667
0	1	MasterImage	2	1003-3 CTE	"7,1,-1,"	"1197.4,1200.1,1200.33,1201.43,1202.03,1203.17,1204.77,1218.7,"	-1
0	2	incorrect	2	1003-3 CTE	"3,-1,-1,"	"1200.57,1202.27,1211.13,"	-1
2	3	correct	2	1003-3 CTE	"3,3,1,"	"1199.3,1203.9,1205.33,1214.37,1217.5,1218.43,1221.83,"	-1
0	4	incorrect	2	1003-3 CTE	"1,-1,-1,"	"1205.53,"	-1
0	5	incorrect	2	1003-3 CTE	"2,2,-1,"	"1202.47,1210.7,1219.33,1219.5,"	-1
0	6	incorrect	2	1003-3 CTE	"1,1,-1,"	"1208.23,1214.6,"	-1
1	7	incorrect	2	1003-3 CTE	"7,2,-1,"	"1196.63,1208.67,1209.97,1211.57,1211.73,1211.97,1212.17,1214.07,1219,"	16.6667
0	1	MasterImage	3	1003-3 CTE	"4,-1,"	"1222.9,1224.2,1227.33,1234.87,"	-1
0	2	incorrect	3	1003-3 CTE	"1,-1,"	"1229.37,"	-1
0	3	incorrect	3	1003-3 CTE	"3,-1,"	"1222.27,1233.53,1234.13,"	-1
0	4	incorrect	3	1003-3 CTE	"5,-1,"	"1225.7,1226.97,1230.03,1231.23,1235.77,"	-1
0	5	incorrect	3	1003-3 CTE	"1,-1,"	"1229.67,"	-1
0	6	incorrect	3	1003-3 CTE	"1,-1,"	"1228.13,"	-1
1	7	correct	3	1003-3 CTE	"5,1,"	"1231.47,1233,1234.47,1235.4,1236,1238.07,"	15.2333
0	1	MasterImage	4	1003-3 CTE	"1,-1,"	"1250.17,"	-1
0	2	incorrect	4	1003-3 CTE	"1,-1,"	"1240.9,"	-1
0	3	incorrect	4	1003-3 CTE	"6,-1,"	"1238.9,1241.23,1242.47,1246.03,1248.37,1248.73,"	-1
1	4	correct	4	1003-3 CTE	"9,-1,"	"1243.57,1249.37,1250.63,1250.93,1252,1252.3,1252.73,1254.2,1254.5,"	18.1
0	5	incorrect	4	1003-3 CTE	"-1,-1,"	-1	-1
0	6	incorrect	4	1003-3 CTE	"8,1,"	"1238.63,1244.7,1247.8,1248.93,1253.63,1253.87,1254.97,1255.17,1257.2,"	-1
0	7	incorrect	4	1003-3 CTE	"1,-1,"	"1249.17,"	-1
0	1	MasterImage	5	1003-3 CTE	"2,6,-1,"	"1262.8,1270,1275.87,1281.97,1282.37,1283.97,1286.77,1299.2,"	-1
0	2	incorrect	5	1003-3 CTE	"-1,10,-1,"	"1277.27,1277.47,1279.73,1279.97,1280.63,1281.53,1282.87,1283.07,1284.77,1293.43,"	-1
1	3	incorrect	5	1003-3 CTE	"7,5,1,"	"1259.87,1263.3,1263.77,1265.47,1267.43,1268.73,1269.2,1273.33,1273.9,1274.17,1287.03,1287.2,1303.03,"	15.1334
0	4	incorrect	5	1003-3 CTE	"2,-1,-1,"	"1270.33,1270.57,"	-1
2	5	correct	5	1003-3 CTE	"1,13,-1,"	"1271.3,1285.53,1286.07,1286.47,1289.87,1291.67,1292,1292.17,1292.33,1296,1298,1298.3,1299.87,1300.13,"	-1
0	6	incorrect	5	1003-3 CTE	"3,3,-1,"	"1257.63,1270.9,1271.1,1293.67,1294.8,1300.33,"	-1
0	7	incorrect	5	1003-3 CTE	"-1,-1,-1,"	-1	-1
0	1	MasterImage	6	1003-3 CTE	"3,-1,"	"1304.73,1310.37,1316.4,"	-1
1	2	correct	6	1003-3 CTE	"9,-1,"	"1312.47,1313.07,1313.93,1315.17,1315.5,1316.8,1317.03,1317.3,1317.47,"	16.4666
0	3	incorrect	6	1003-3 CTE	"3,-1,"	"1303.37,1307.6,1307.87,"	-1
0	4	incorrect	6	1003-3 CTE	"5,-1,"	"1306.03,1306.3,1307.17,1307.37,1308.73,"	-1
0	5	incorrect	6	1003-3 CTE	"4,1,"	"1311.4,1311.73,1312,1317.83,1320.5,"	-1
0	6	incorrect	6	1003-3 CTE	"2,-1,"	"1310.97,1311.17,"	-1
0	7	incorrect	6	1003-3 CTE	"2,-1,"	"1309.33,1309.9,"	-1
0	1	MasterImage	7	1003-3 CTE	"15,3,-1,"	"1324.33,1326.93,1333.13,1337.23,1337.73,1339.9,1345.37,1349.4,1350.1,1354.2,1354.37,1355.83,1358.83,1361.5,1361.7,1377.53,1377.77,1386.97,"	-1
0	2	incorrect	7	1003-3 CTE	"4,13,-1,"	"1322.87,1324.77,1345.7,1361.07,1373.43,1373.73,1374,1374.77,1375.1,1378.2,1379.03,1380.47,1382.93,1383.17,1383.87,1384.2,1385.1,"	-1
2	3	correct	7	1003-3 CTE	"13,6,-1,"	"1324.1,1326.4,1327.8,1328.17,1331.83,1334.47,1337.47,1344.17,1349.17,1349.67,1351.63,1352.97,1360.07,1368.9,1379.3,1380.93,1381.93,1384.6,1386.33,"	-1
1	4	incorrect	7	1003-3 CTE	"10,1,-1,"	"1330.2,1331.1,1332.5,1334.1,1340.7,1343.1,1344.77,1351.03,1353.4,1362,1382.4,"	47.3666
0	5	incorrect	7	1003-3 CTE	"3,5,-1,"	"1320.87,1345.93,1348.03,1369.67,1372.1,1383.4,1387.23,1387.4,"	-1
0	6	incorrect	7	1003-3 CTE	"2,2,1,"	"1348.37,1366.3,1371.43,1373.1,1389.7,"	-1
0	7	incorrect	7	1003-3 CTE	"2,2,-1,"	"1341.53,1342.47,1372.5,1372.67,"	-1
0	1	MasterImage	8	1003-3 CTE	"2,-1,"	"1391.87,1393.7,"	-1
0	2	incorrect	8	1003-3 CTE	"-1,-1,"	-1	-1
0	3	incorrect	8	1003-3 CTE	"3,1,"	"1390,1393.17,1398.67,1405.03,"	-1
0	4	incorrect	8	1003-3 CTE	"2,-1,"	"1394.73,1402.57,"	-1
0	5	incorrect	8	1003-3 CTE	"2,-1,"	"1396.97,1399.4,"	-1
0	6	incorrect	8	1003-3 CTE	"6,-1,"	"1395.33,1399.13,1399.73,1400,1401.1,1401.27,"	-1
1	7	correct	8	1003-3 CTE	"3,-1,"	"1400.3,1402.17,1403,"	14.4667
0	1	MasterImage	9	1003-3 CTE	"14,-1,"	"1405.47,1406.33,1407.3,1413.4,1417.6,1419.67,1419.83,1420.93,1422.3,1422.73,1423.93,1430.3,1434.7,1434.9,"	-1
0	2	incorrect	9	1003-3 CTE	"4,-1,"	"1408.23,1416.3,1421.53,1436.6,"	-1
0	3	incorrect	9	1003-3 CTE	"16,-1,"	"1407.7,1411.57,1415.63,1418.3,1420.3,1425.6,1425.77,1426.8,1432.9,1435.4,1435.57,1435.8,1437.97,1438.3,1438.8,1440.13,"	-1
0	4	incorrect	9	1003-3 CTE	"6,-1,"	"1414.4,1414.67,1418.7,1424.57,1425.2,1427.13,"	-1
1	5	correct	9	1003-3 CTE	"13,-1,"	"1408.57,1408.9,1409.3,1428.7,1429.37,1431.17,1431.4,1431.7,1434.3,1437.43,1440.47,1441.87,1442.27,"	39.1333
0	6	incorrect	9	1003-3 CTE	"8,-1,"	"1411.93,1412.37,1432,1432.43,1432.7,1433.27,1442.5,1442.77,"	-1
0	7	incorrect	9	1003-3 CTE	"1,-1,"	"1415.03,"	-1
0	1	MasterImage	10	1003-3 CTE	"1,-1,"	"1446.07,"	-1
1	2	correct	10	1003-3 CTE	"9,-1,"	"1451.63,1453.3,1454.53,1454.77,1455.13,1455.5,1455.77,1456.03,1460.5,"	19.5334
0	3	incorrect	10	1003-3 CTE	"4,1,"	"1448.2,1448.5,1449.8,1450,1465.73,"	-1
0	4	incorrect	10	1003-3 CTE	"7,-1,"	"1458.23,1458.73,1459.1,1459.83,1461.03,1461.33,1462.2,"	-1
0	5	incorrect	10	1003-3 CTE	"2,-1,"	"1463.43,1463.6,"	-1
0	6	incorrect	10	1003-3 CTE	"2,-1,"	"1445.53,1445.83,"	-1
0	7	incorrect	10	1003-3 CTE	"-1,-1,"	-1	-1
0	1	MasterImage	11	1003-3 CTE	"6,-1,"	"1471.07,1473.1,1473.9,1477.83,1483.47,1495.4,"	-1
0	2	incorrect	11	1003-3 CTE	"1,-1,"	"1503.27,"	-1
0	3	incorrect	11	1003-3 CTE	"5,-1,"	"1472.9,1483.67,1488.3,1504,1515.23,"	-1
0	4	incorrect	11	1003-3 CTE	"8,-1,"	"1472.5,1476.37,1476.9,1479.8,1481.47,1496.57,1498.1,1498.4,"	-1
0	5	incorrect	11	1003-3 CTE	"9,-1,"	"1471.57,1489.97,1490.47,1492.03,1502.27,1503.63,1508.63,1508.83,1509.67,"	-1
1	6	correct	11	1003-3 CTE	"12,-1,"	"1471.87,1478.37,1484.8,1485.1,1486.33,1488,1501.33,1505.9,1509.2,1510.67,1514.27,1515.67,"	51.9
0	7	incorrect	11	1003-3 CTE	"8,-1,"	"1472.13,1479.97,1480.4,1501.8,1506.97,1511,1513.07,1516,"	-1
0	1	MasterImage	12	1003-3 CTE	"-1,-1,"	-1	-1
0	2	incorrect	12	1003-3 CTE	"-1,-1,"	-1	-1
1	3	correct	12	1003-3 CTE	"-1,-1,"	-1	39.1333
0	4	incorrect	12	1003-3 CTE	"-1,-1,"	-1	-1
0	5	incorrect	12	1003-3 CTE	"4,-1,"	"1526.03,1529.03,1530.83,1556.03,"	-1
0	6	incorrect	12	1003-3 CTE	"4,-1,"	"1519.07,1523.97,1527.37,1531.2,"	-1
0	7	incorrect	12	1003-3 CTE	"3,-1,"	"1523.67,1527,1532.57,"	-1
0	1	MasterImage	13	1003-3 CTE	"6,-1,"	"1561.5,1563.67,1567.2,1568.3,1570.6,1572.4,"	-1
0	2	incorrect	13	1003-3 CTE	"3,-1,"	"1562.53,1562.7,1568.5,"	-1
0	3	incorrect	13	1003-3 CTE	"2,-1,"	"1562.93,1563.87,"	-1
0	4	incorrect	13	1003-3 CTE	"4,-1,"	"1565,1566.4,1566.83,1567.9,"	-1
0	5	incorrect	13	1003-3 CTE	"1,-1,"	"1569.17,"	-1
0	6	incorrect	13	1003-3 CTE	"2,-1,"	"1569.9,1571.9,"	-1
1	7	correct	13	1003-3 CTE	"4,1,"	"1571.13,1571.6,1573.07,1573.93,1576.27,"	16.2666
0	1	MasterImage	14	1003-3 CTE	"3,-1,"	"1581.27,1593.17,1594.57,"	-1
0	2	incorrect	14	1003-3 CTE	"18,-1,"	"1583.63,1585.27,1585.7,1585.93,1587.43,1589.97,1596.5,1603.33,1603.97,1604.27,1616.53,1616.7,1617.1,1617.87,1619.5,1619.7,1629.37,1631.6,"	-1
0	3	incorrect	14	1003-3 CTE	"2,-1,"	"1578.3,1578.77,"	-1
1	4	correct	14	1003-3 CTE	"14,-1,"	"1579.97,1581.53,1582.73,1588.33,1591.37,1593.9,1595.7,1604.9,1611.47,1613.83,1626.63,1628.73,1633.9,1635.6,"	61.7667
0	5	incorrect	14	1003-3 CTE	"14,-1,"	"1597,1597.3,1597.93,1599.53,1599.9,1600.27,1601.4,1601.67,1604.57,1620.13,1622.4,1622.57,1625.67,1632.3,"	-1
0	6	incorrect	14	1003-3 CTE	"7,-1,"	"1605.73,1606.5,1607.6,1610,1610.17,1636.2,1636.4,"	-1
0	7	incorrect	14	1003-3 CTE	"4,-1,"	"1576.43,1605.17,1626.33,1636.03,"	-1
0	1	MasterImage	15	1003-3 CTE	"2,-1,"	"1639.67,1641.5,"	-1
0	2	incorrect	15	1003-3 CTE	"9,-1,"	"1642.33,1644,1656.3,1656.8,1657.07,1657.97,1658.37,1659.73,1666.7,"	-1
0	3	incorrect	15	1003-3 CTE	"3,-1,"	"1646.2,1646.77,1661.3,"	-1
0	4	incorrect	15	1003-3 CTE	"1,-1,"	"1647.73,"	-1
1	5	correct	15	1003-3 CTE	"9,-1,"	"1648.8,1654.83,1661.57,1661.77,1662.3,1664.07,1664.43,1665.33,1666.93,"	29.9334
0	6	incorrect	15	1003-3 CTE	"12,-1,"	"1639.3,1648.37,1650.47,1651.5,1651.73,1652.93,1654.03,1656.07,1660.1,1663.67,1664.77,1667.3,"	-1
0	7	incorrect	15	1003-3 CTE	"5,-1,"	"1648.13,1650.77,1651.1,1652.53,1652.7,"	-1
0	1	MasterImage	16	1003-3 CTE	"6,-1,"	"1676.93,1678,1679,1685.13,1687.27,1687.43,"	-1
1	2	correct	16	1003-3 CTE	"9,-1,"	"1679.4,1679.67,1680.03,1681.07,1684.33,1684.73,1686.13,1686.43,1687.67,"	19.9666
0	3	incorrect	16	1003-3 CTE	"4,-1,"	"1674.2,1676.23,1677.3,1678.37,"	-1
0	4	incorrect	16	1003-3 CTE	"2,-1,"	"1675.9,1681.93,"	-1
0	5	incorrect	16	1003-3 CTE	"2,-1,"	"1682.93,1688.17,"	-1
0	6	incorrect	16	1003-3 CTE	"2,-1,"	"1670.17,1675.23,"	-1
0	7	incorrect	16	1003-3 CTE	"4,-1,"	"1675.53,1675.7,1682.33,1682.6,"	-1
0	1	MasterImage	17	1003-3 CTE	"7,-1,"	"1692.6,1696.73,1706.93,1707.83,1708.17,1709.4,1723.73,"	-1
0	2	incorrect	17	1003-3 CTE	"2,-1,"	"1713.37,1713.53,"	-1
0	3	incorrect	17	1003-3 CTE	"9,-1,"	"1697.13,1699.97,1702.27,1707.3,1707.63,1710.67,1711.5,1715.4,1724.37,"	-1
0	4	incorrect	17	1003-3 CTE	"6,-1,"	"1693.7,1698.07,1698.53,1698.9,1704.8,1705.63,"	-1
0	5	incorrect	17	1003-3 CTE	"9,-1,"	"1691.17,1694.43,1712,1712.2,1713.13,1715.93,1717.4,1719.13,1720.97,"	-1
1	6	correct	17	1003-3 CTE	"16,-1,"	"1694.2,1700.53,1701.67,1703.5,1705.87,1707.1,1711.23,1716.63,1716.97,1717.2,1718.1,1718.47,1720.13,1721.67,1724.1,1724.73,"	35.8666
0	7	incorrect	17	1003-3 CTE	"4,-1,"	"1693.93,1700.27,1701.07,1725,"	-1
0	1	MasterImage	18	1003-3 CTE	"4,3,-1,"	"1729.37,1739.13,1743.17,1750.8,1767.47,1769.33,1771.9,"	-1
0	2	incorrect	18	1003-3 CTE	"2,-1,-1,"	"1731.27,1745.5,"	-1
0	3	incorrect	18	1003-3 CTE	"8,6,-1,"	"1728.4,1730.87,1743.47,1748.53,1750.2,1751.57,1752.73,1754,1768.03,1769.13,1770.37,1772.1,1772.3,1780.77,"	-1
0	4	incorrect	18	1003-3 CTE	"15,2,-1,"	"1732.67,1734.2,1734.67,1736.27,1736.43,1737.93,1739.73,1740,1741,1741.27,1742.3,1744.63,1747.37,1755.23,1755.4,1772.63,1774.77,"	-1
1	5	incorrect	18	1003-3 CTE	"7,1,-1,"	"1756.03,1756.33,1758.07,1758.23,1758.6,1761.03,1762.77,1784.03,"	38.0334
0	6	incorrect	18	1003-3 CTE	"5,2,-1,"	"1728.07,1735.27,1748.77,1764.37,1764.57,1781.13,1781.4,"	-1
2	7	correct	18	1003-3 CTE	"1,9,-1,"	"1735,1775.27,1775.8,1778.1,1778.3,1782.63,1784.9,1785.1,1785.37,1785.73,"	-1
0	1	MasterImage	19	1003-3 CTE	"7,-1,-1,"	"1790.33,1792.43,1793.57,1810.07,1811.07,1811.6,1826.17,"	-1
1	2	incorrect	19	1003-3 CTE	"1,-1,-1,"	"1814.27,"	48.7
0	3	incorrect	19	1003-3 CTE	"4,-1,-1,"	"1809.57,1813.93,1815.97,1816.93,"	-1
2	4	correct	19	1003-3 CTE	"22,1,-1,"	"1794.93,1796.27,1798.6,1798.77,1799.07,1800.4,1802.13,1803.37,1804.47,1804.77,1805.73,1807.17,1807.4,1808.23,1809.13,1816.37,1817.93,1819.7,1824.03,1826.77,1831.27,1833.3,1837.6,"	-1
0	5	incorrect	19	1003-3 CTE	"4,-1,-1,"	"1794.3,1815.6,1825.8,1834.73,"	-1
0	6	incorrect	19	1003-3 CTE	"1,1,-1,"	"1794.6,1838.17,"	-1
0	7	incorrect	19	1003-3 CTE	"11,-1,-1,"	"1788.07,1795.47,1796.77,1797.03,1797.63,1800.9,1802.8,1803.87,1805.17,1806.3,1807.63,"	-1
0	1	MasterImage	20	1003-3 CTE	"10,-1,"	"1847.6,1847.87,1848.23,1851.43,1861.73,1861.97,1864.3,1864.6,1875.53,1886.77,"	-1
1	2	correct	20	1003-3 CTE	"12,-1,"	"1846.53,1849.1,1856.57,1857.77,1870.6,1870.8,1882.27,1887.23,1891.5,1892.5,1894.23,1894.77,"	55.4666
0	3	incorrect	20	1003-3 CTE	"9,-1,"	"1843.9,1845.53,1848.47,1852.17,1856.27,1856.97,1874.03,1874.4,1882.73,"	-1
0	4	incorrect	20	1003-3 CTE	"9,-1,"	"1852.63,1856,1859.57,1868.53,1869.63,1877.47,1879.33,1881.3,1881.47,"	-1
0	5	incorrect	20	1003-3 CTE	"3,1,"	"1853.73,1895,1895.17,1897.43,"	-1
0	6	incorrect	20	1003-3 CTE	"15,-1,"	"1853.37,1854.43,1860.67,1862.8,1866.67,1870.2,1874.67,1876.8,1878.6,1880.17,1881.9,1883.9,1885.13,1890,1893.13,"	-1
0	7	incorrect	20	1003-3 CTE	"5,-1,"	"1853,1855.6,1860.1,1865.37,1868.07,"	-1
0	1	MasterImage	21	1003-3 CTE	"15,-1,"	"1898,1900.47,1901.4,1901.83,1902.87,1905.37,1905.53,1910.77,1916.13,1920.9,1922.3,1922.67,1927.57,1934.23,1934.73,"	-1
0	2	incorrect	21	1003-3 CTE	"10,-1,"	"1899.93,1900.1,1915.17,1915.7,1916.97,1920,1921.3,1921.53,1921.77,1923.17,"	-1
0	3	incorrect	21	1003-3 CTE	"17,-1,"	"1897.7,1898.77,1900.93,1902.17,1902.37,1903.5,1906,1906.57,1907.5,1911.83,1912.07,1912.3,1913.4,1918.53,1918.83,1919.37,1929.4,"	-1
0	4	incorrect	21	1003-3 CTE	"7,-1,"	"1904,1904.93,1912.83,1924.67,1926.67,1927.83,1928.13,"	-1
0	5	incorrect	21	1003-3 CTE	"1,-1,"	"1914,"	-1
1	6	correct	21	1003-3 CTE	"10,2,"	"1906.37,1907.8,1910.43,1912.5,1924.2,1929.2,1930.47,1932.2,1933.4,1934.93,1938.23,1938.4,"	40.0334
0	7	incorrect	21	1003-3 CTE	"11,-1,"	"1908.53,1910.03,1911.1,1923.6,1923.8,1928.53,1928.83,1929.63,1931.53,1933.73,1935.63,"	-1
0	1	MasterImage	1	1004 CTE FU	"2,-1,"	"1661,1663.43,"	-1
0	2	incorrect	1	1004 CTE FU	"-1,-1,"	-1	-1
0	3	incorrect	1	1004 CTE FU	"1,-1,"	"1660.27,"	-1
0	4	incorrect	1	1004 CTE FU	"2,-1,"	"1662.13,1664.8,"	-1
0	5	incorrect	1	1004 CTE FU	"2,-1,"	"1663.87,1664.27,"	-1
0	6	incorrect	1	1004 CTE FU	"-1,-1,"	-1	-1
1	7	correct	1	1004 CTE FU	"6,-1,"	"1662.37,1662.53,1662.97,1663.2,1665.17,1665.8,"	7.2666
0	1	MasterImage	2	1004 CTE FU	"5,4,3,5,-1,"	"1669.2,1669.37,1671.23,1675.57,1675.77,1681,1682.1,1682.53,1684.33,1691.87,1692.07,1693.5,1706.5,1707.47,1712.27,1712.47,1716.53,"	-1
0	2	incorrect	2	1004 CTE FU	"1,2,-1,1,-1,"	"1670.53,1680.5,1685.9,1709.8,"	-1
4	3	correct	2	1004 CTE FU	"-1,-1,-1,1,-1,"	"1716.93,"	-1
2	4	incorrect	2	1004 CTE FU	"1,3,-1,1,-1,"	"1673.13,1683.6,1685.43,1686.63,1714.23,"	-1
1	5	incorrect	2	1004 CTE FU	"2,1,1,2,-1,"	"1674.63,1676.3,1680.07,1701.9,1711.13,1717.73,"	10.9667
0	6	incorrect	2	1004 CTE FU	"3,1,3,4,-1,"	"1674.1,1677.83,1678.23,1687.87,1690.43,1701.23,1702.63,1705.27,1713.27,1713.5,1715.97,"	-1
3	7	incorrect	2	1004 CTE FU	"2,1,5,1,-1,"	"1668.53,1673.8,1687.67,1691.4,1692.8,1693.07,1697.33,1702.87,1715.6,"	-1
0	1	MasterImage	3	1004 CTE FU	"8,-1,"	"1720.9,1724,1724.83,1726,1727.4,1730.67,1732.77,1734.2,"	-1
0	2	incorrect	3	1004 CTE FU	"1,-1,"	"1724.27,"	-1
0	3	incorrect	3	1004 CTE FU	"2,1,"	"1720.53,1725.37,1738.23,"	-1
0	4	incorrect	3	1004 CTE FU	"5,-1,"	"1726.53,1727.9,1730,1730.33,1731.27,"	-1
0	5	incorrect	3	1004 CTE FU	"2,-1,"	"1733.2,1733.43,"	-1
0	6	incorrect	3	1004 CTE FU	"3,-1,"	"1720.2,1728.97,1731.57,"	-1
1	7	correct	3	1004 CTE FU	"3,-1,"	"1729.37,1734.7,1736,"	17.4
0	1	MasterImage	4	1004 CTE FU	"5,3,-1,"	"1738.57,1741.23,1742.53,1747.37,1748.67,1752.17,1752.37,1753.7,"	-1
0	2	incorrect	4	1004 CTE FU	"1,-1,-1,"	"1743.73,"	-1
1	3	incorrect	4	1004 CTE FU	"5,2,-1,"	"1741.53,1741.8,1742.2,1743.27,1747.97,1752.9,1753.13,"	12.0333
2	4	correct	4	1004 CTE FU	"-1,1,-1,"	"1755.27,"	-1
0	5	incorrect	4	1004 CTE FU	"5,2,-1,"	"1744.5,1745.37,1745.97,1748.93,1749.1,1751.33,1751.63,"	-1
0	6	incorrect	4	1004 CTE FU	"-1,2,2,"	"1754.83,1756.93,1759.53,1759.8,"	-1
0	7	incorrect	4	1004 CTE FU	"-1,2,-1,"	"1754.23,1754.53,"	-1
0	1	MasterImage	5	1004 CTE FU	"15,-1,"	"1760.47,1763.6,1763.97,1765.03,1767.57,1767.73,1768.1,1769.8,1771.77,1773.67,1774.93,1777,1778.5,1778.83,1780.57,"	-1
0	2	incorrect	5	1004 CTE FU	"5,-1,"	"1765.7,1766.1,1766.73,1768.63,1768.87,"	-1
0	3	incorrect	5	1004 CTE FU	"3,-1,"	"1760.03,1764.6,1769.37,"	-1
0	4	incorrect	5	1004 CTE FU	"3,-1,"	"1770.9,1771.5,1773,"	-1
1	5	correct	5	1004 CTE FU	"4,-1,"	"1779.17,1779.33,1779.93,1781.33,"	23.8666
0	6	incorrect	5	1004 CTE FU	"4,-1,"	"1775.5,1777.73,1778,1781.87,"	-1
0	7	incorrect	5	1004 CTE FU	"-1,2,"	"1784.33,1784.6,"	-1
0	1	MasterImage	6	1004 CTE FU	"8,1,-1,"	"1785.37,1786.03,1787.63,1789.5,1791.33,1792.7,1793,1796.03,1803.77,"	-1
2	2	correct	6	1004 CTE FU	"2,8,-1,"	"1786.77,1788.23,1801.57,1802.37,1802.57,1803,1803.27,1804.37,1804.6,1805.03,"	-1
0	3	incorrect	6	1004 CTE FU	"3,-1,-1,"	"1785.13,1788.67,1788.93,"	-1
0	4	incorrect	6	1004 CTE FU	"6,-1,-1,"	"1789.9,1790.17,1790.43,1791.73,1792.3,1792.47,"	-1
1	5	incorrect	6	1004 CTE FU	"4,4,1,"	"1797.23,1797.87,1798.1,1798.43,1801.33,1801.9,1805.47,1805.67,1808.13,"	15.8667
0	6	incorrect	6	1004 CTE FU	"8,-1,-1,"	"1794.53,1794.93,1795.1,1795.3,1796.6,1796.97,1798.7,1799.07,"	-1
0	7	incorrect	6	1004 CTE FU	"4,-1,-1,"	"1784.83,1793.67,1794.3,1798.87,"	-1
0	1	MasterImage	7	1004 CTE FU	"11,-1,"	"1809.2,1810.2,1811.67,1815.47,1818.9,1821.33,1821.53,1823.03,1823.8,1827.63,1830.1,"	-1
0	2	incorrect	7	1004 CTE FU	"3,-1,"	"1810.93,1811.1,1811.43,"	-1
